timestamp[ns],gyro[rad s^-1]/x,gyro[rad s^-1]/y,gyro[rad s^-1]/z,accel/x[m s^-2],accel/y[m s^-2],accel/z[m s^-2]
1403636697213555500,-0.043982297,0.099134702,-0.023038346,8.654368625,0.114410917,-4.331270417
1403636697218555500,-0.071209433,0.080285146,0.046774824,9.561483750,-0.073549875,-3.407810875
1403636697223555500,-0.069115038,0.027925268,0.018151424,8.989429167,-0.392266000,-2.705000958
1403636697228555500,-0.006283185,0.081681409,0.083077672,11.506469333,-0.531193542,-2.688656542
1403636697233555500,0.002094395,-0.033510322,0.061435590,9.594172583,-0.988837208,-4.895152792
1403636697238555500,0.019547688,0.083077672,0.064926248,9.822994417,0.580226792,-4.927841625
1403636697243555500,-0.030717795,-0.014660766,0.067020643,8.016936375,0.972492792,-3.889971167
1403636697248555500,-0.069813170,0.108908545,-0.000698132,10.779142792,1.258520083,-2.418973667
1403636697253555500,-0.081681409,-0.050963614,0.043982297,10.721937333,-0.433127042,-3.440499708
1403636697258555500,-0.068416907,0.077492619,0.005585054,9.161045542,-0.555710167,-3.914487792
1403636697263555500,-0.019547688,-0.020245819,0.017453293,10.019127417,-1.127764750,-3.219850083
1403636697268555500,0.025132741,-0.002792527,0.038397244,8.866846042,-0.400438208,-2.639623292
1403636697273555500,0.031415927,-0.016057029,0.091455253,10.100849500,0.727326542,-3.620288292
1403636697278555500,0.002792527,-0.059341195,0.101229097,9.561483750,0.400438208,-2.982856042
1403636697283555500,-0.018849556,-0.027227136,0.165457213,9.406211792,0.416782625,-3.391466458
1403636697288555500,-0.013962634,-0.138928208,0.209439510,9.210078792,-0.449471458,-3.636632708
1403636697293555500,0.029321531,-0.080983277,0.268082573,9.798477792,-0.506676917,-3.546738417
1403636697298555500,0.083077672,-0.139626340,0.313461134,9.283628667,-1.389275417,-3.350605417
1403636697303555500,0.131946891,-0.102625360,0.316951792,10.215260417,-0.294199500,-2.843928500
1403636697308555500,0.132645023,-0.097738438,0.365122880,11.261303083,-0.098066500,-3.129955792
1403636697313555500,0.106116019,-0.106814150,0.286233997,9.741272333,1.626269458,-3.571255042
1403636697318555500,0.058643063,-0.070511302,0.342084533,11.890563125,0.768187583,-5.360968667
1403636697323555500,0.027925268,-0.029321531,0.280648944,9.929233125,0.155271958,-2.492523542
1403636697328555500,0.032812190,-0.044680429,0.360934089,11.065170083,-0.588399000,-5.311935417
1403636697333555500,0.074001960,-0.039793507,0.353952772,7.665531417,-0.506676917,-2.214668458
1403636697338555500,0.128456233,0.074700092,0.346273324,10.754626167,-0.392266000,-3.554910625
1403636697343555500,0.137531945,-0.060039326,0.379783645,9.005773583,-0.302371708,-2.353596000
1403636697348555500,0.113795467,0.005585054,0.320442451,8.940395917,1.438308667,-2.280046125
1403636697353555500,0.067020643,-0.135437550,0.365122880,9.806650000,0.931631750,-3.652977125
1403636697358555500,0.031415927,-0.097738438,0.303687290,8.409202375,0.106238708,-2.950167208
1403636697363555500,0.043284165,-0.154287106,0.412595835,10.975275792,-0.245166250,-4.028898708
1403636697368555500,0.078888882,-0.134041287,0.365122880,9.618689208,-0.727326542,-3.105439167
1403636697373555500,0.164060950,-0.108210414,0.445408025,9.896544292,-1.340242167,-3.669321542
1403636697378555500,0.208043247,-0.077492619,0.463559449,9.806650000,-0.294199500,-3.170816833
1403636697383555500,0.201760062,0.013264502,0.412595835,11.187753208,1.054214875,-2.737689792
1403636697388555500,0.114493599,-0.063529985,0.406312650,11.718946750,1.144109167,-2.353596000
1403636697393555500,0.034906585,0.046774824,0.289026524,9.471589458,1.552719583,-4.584608875
1403636697398555500,0.008377580,-0.105417887,0.297404105,9.757616750,-0.245166250,-3.481360750
1403636697403555500,0.027227136,-0.066322512,0.249931149,9.340834125,-0.743670958,-3.742871417
1403636697408555500,0.077492619,-0.120776784,0.272271363,9.569655958,-0.939803958,-3.947176625
1403636697413555500,0.109606677,-0.157777764,0.249233017,8.482752250,-0.114410917,-2.631451083
1403636697418555500,0.122871179,-0.103323492,0.325329373,10.411393417,0.563882375,-4.388475875
1403636697423555500,0.097738438,-0.124267443,0.298800368,10.468598875,0.637432250,-2.884789542
1403636697428555500,0.064926248,-0.106116019,0.363726616,10.648387458,0.572054583,-4.241376125
1403636697433555500,0.053058009,-0.062831853,0.320442451,9.316317500,-0.122583125,-3.669321542
1403636697438555500,0.069813170,-0.079587014,0.320442451,10.705592917,-0.580226792,-3.236194500
1403636697443555500,0.091455253,-0.085870199,0.341386402,9.618689208,-0.286027292,-3.146300208
1403636697448555500,0.108908545,-0.082379541,0.260403124,10.787315000,0.106238708,-3.056405917
1403636697453555500,0.113795467,-0.076096355,0.308574212,10.983448000,-0.106238708,-5.025908125
1403636697458555500,0.085870199,-0.083775804,0.249233017,8.458235625,0.539365750,-3.481360750
1403636697463555500,0.076096355,-0.070511302,0.284837734,10.452254458,0.817220833,-4.699019792
1403636697468555500,0.036302848,-0.080983277,0.240157305,8.450063417,-0.187960792,-2.892961750
1403636697473555500,0.058643063,-0.024434610,0.254818071,11.367541792,0.236994042,-3.497705167
1403636697478555500,0.037000980,-0.064228116,0.277158285,9.863855458,0.016344417,-2.394457042
1403636697483555500,0.057944931,0.009773844,0.232477856,10.844520458,-0.089894292,-3.064578125
1403636697488555500,0.052359878,-0.093549648,0.287630261,11.392058417,0.016344417,-3.277055542
1403636697493555500,0.055152404,-0.030717795,0.229685330,9.430728417,0.286027292,-4.225031708
1403636697498555500,0.040491639,-0.069813170,0.262497519,10.664731875,0.008172208,-4.061587542
1403636697503555500,0.016755161,-0.127059970,0.242251700,7.927042083,0.661948875,-4.298581583
1403636697508555500,0.009075712,-0.115889862,0.238062910,9.324489708,0.424954833,-3.522221792
1403636697513555500,0.011868239,-0.111002940,0.286932129,10.607526417,-0.147099750,-1.593580625
1403636697518555500,-0.002094395,-0.067718775,0.259006861,11.097858917,0.147099750,-3.922660000
1403636697523555500,0.001396263,-0.078190750,0.258308729,10.247949250,0.130755333,-3.350605417
1403636697528555500,-0.016057029,0.040491639,0.232477856,10.346015750,0.408610417,-3.685665958
1403636697533555500,-0.036302848,-0.088662726,0.215722696,9.610517000,0.359577167,-4.625469917
1403636697538555500,-0.053058009,0.068416907,0.182212374,9.438900625,0.024516625,-2.410801458
1403636697543555500,-0.076794487,-0.080983277,0.164060950,10.501287708,0.596571208,-4.478370167
1403636697548555500,-0.080285146,-0.015358897,0.134041287,8.262102625,0.236994042,-2.803067458
1403636697553555500,-0.091455253,0.018151424,0.150098316,10.019127417,0.073549875,-3.097266958
1403636697558555500,-0.115191731,-0.066322512,0.087266463,8.687057458,0.433127042,-2.688656542
1403636697563555500,-0.113097336,0.030019663,0.100530965,10.362360167,0.040861042,-4.445681333
1403636697568555500,-0.120078653,-0.060039326,0.078888882,7.820803375,0.433127042,-3.399638667
1403636697573555500,-0.127059970,0.055850536,0.084473936,9.790305583,0.572054583,-3.007372667
1403636697578555500,-0.153588974,-0.044680429,0.090058989,9.038462417,0.302371708,-2.059396500
1403636697583555500,-0.144513262,0.067020643,0.117286126,9.349006333,0.351404958,-4.069759750
1403636697588555500,-0.171740398,-0.032812190,0.154287106,8.302963667,0.171616375,-3.048233708
1403636697593555500,-0.149400184,0.104021623,0.140324472,9.144701125,0.604743417,-1.446480875
1403636697598555500,-0.182212374,-0.033510322,0.191288086,10.068160667,-0.236994042,-3.955348833
1403636697603555500,-0.163362818,0.055850536,0.094945911,6.660349792,0.302371708,-2.933822792
1403636697608555500,-0.185703032,0.048869219,0.157777764,10.615698625,0.171616375,-2.925650583
1403636697613555500,-0.209439510,0.006283185,0.057246799,7.150682292,0.751843167,-1.699819333
1403636697618555500,-0.229685330,0.050963614,0.085870199,9.880199875,0.277855083,-4.053415333
1403636697623555500,-0.247138622,-0.071209433,0.044680429,6.791105125,0.196133000,-3.089094750
1403636697628555500,-0.244346095,0.032812190,0.080285146,9.095667875,0.792704208,-3.277055542
1403636697633555500,-0.253421807,-0.067020643,0.096342175,9.013945792,-0.196133000,-2.459834708
1403636697638555500,-0.240855437,0.062133721,0.124267443,9.406211792,0.433127042,-3.832765708
1403636697643555500,-0.267384441,-0.010471976,0.160570291,8.327480292,0.572054583,-3.481360750
1403636697648555500,-0.261799388,0.136135682,0.164759081,8.891362667,0.580226792,-2.451662500
1403636697653555500,-0.300196631,0.011868239,0.226194671,10.419565625,-0.449471458,-3.800076875
1403636697658555500,-0.287630261,0.140324472,0.143116999,6.407011333,0.612915625,-2.051224292
1403636697663555500,-0.293913446,0.041189770,0.217817091,10.068160667,-0.702809917,-3.988037667
1403636697668555500,-0.290422788,0.053058009,0.148702052,6.112811833,0.702809917,-1.707991542
1403636697673555500,-0.306479817,-0.013264502,0.191288086,10.615698625,-0.024516625,-3.906315583
1403636697678555500,-0.330216294,-0.023038346,0.160570291,5.646995958,1.299381125,-2.312734958
1403636697683555500,-0.348367719,-0.017453293,0.209439510,9.904716500,0.335060542,-4.200515083
1403636697688555500,-0.368613538,-0.023736478,0.226892803,6.831966167,0.408610417,-2.280046125
1403636697693555500,-0.362330353,-0.000698132,0.255516202,10.190743792,-0.196133000,-4.470197958
1403636697698555500,-0.338593875,-0.001396263,0.255516202,7.632842583,-0.841737458,-2.860272917
1403636697703555500,-0.296007841,0.037000980,0.261799388,8.842329417,-0.228821833,-3.089094750
1403636697708555500,-0.298800368,-0.022340214,0.271573232,9.847511042,0.245166250,-3.170816833
1403636697713555500,-0.347669587,0.052359878,0.177325452,6.921860458,1.421964250,-2.623278875
1403636697718555500,-0.401425728,-0.063529985,0.236666647,8.891362667,0.547537958,-3.489532958
1403636697723555500,-0.427954733,-0.041189770,0.177325452,6.619488750,0.800876417,-2.574245625
1403636697728555500,-0.431445391,-0.104719755,0.260403124,8.572646542,-0.351404958,-3.170816833
1403636697733555500,-0.416086494,-0.106814150,0.166155345,7.984247542,-0.580226792,-2.108429750
1403636697738555500,-0.385368699,-0.120078653,0.216420827,9.757616750,-0.424954833,-3.407810875
1403636697743555500,-0.386066831,-0.076794487,0.152192711,8.621679792,0.473988083,-3.652977125
1403636697748555500,-0.398633201,-0.049567351,0.195476876,9.790305583,0.809048625,-3.783732458
1403636697753555500,-0.444011762,0.021642083,0.154287106,9.234595417,0.849909667,-3.219850083
1403636697758555500,-0.455880001,0.069115038,0.214326432,9.455245042,1.005181625,-2.288218333
1403636697763555500,-0.474729557,0.041887902,0.245044227,9.349006333,-1.389275417,-3.906315583
1403636697768555500,-0.444709893,0.078888882,0.170344135,6.766588500,0.310543917,-3.105439167
1403636697773555500,-0.404218255,0.046774824,0.249233017,9.504278292,-0.743670958,-3.015544875
1403636697778555500,-0.409105177,0.030019663,0.177325452,7.551120500,0.653776667,-2.909306167
1403636697783555500,-0.413992099,0.020943951,0.238761042,9.463417250,0.310543917,-2.770378625
1403636697788555500,-0.450294947,-0.020943951,0.198269403,8.302963667,0.939803958,-2.443490292
1403636697793555500,-0.458672527,0.002792527,0.245044227,8.588990958,0.539365750,-4.135137417
1403636697798555500,-0.476823952,0.003490659,0.237364778,6.750244083,-0.343232750,-2.312734958
1403636697803555500,-0.437030445,-0.006283185,0.237364778,10.509459917,-0.294199500,-3.285227750
1403636697808555500,-0.418180889,0.034906585,0.272271363,7.943386500,-0.465815875,-2.909306167
1403636697813555500,-0.404218255,0.042586034,0.234572251,8.752435125,0.482160292,-3.138128000
1403636697818555500,-0.416086494,0.023736478,0.267384441,9.765788958,0.457643667,-2.271873917
1403636697823555500,-0.435634181,0.064926248,0.217118959,7.845320000,0.236994042,-3.383294250
1403636697828555500,-0.429350996,0.030717795,0.254119939,8.948568125,-0.204305208,-2.852100708
1403636697833555500,-0.413992099,0.010471976,0.203156325,7.444881792,-0.359577167,-2.263701708
1403636697838555500,-0.381179909,0.021642083,0.267384441,10.288810292,-0.171616375,-4.306753792
1403636697843555500,-0.388859357,-0.009075712,0.198269403,7.216059958,-0.343232750,-3.113611375
1403636697848555500,-0.359537826,0.048171087,0.268082573,9.169217750,0.196133000,-2.239185083
1403636697853555500,-0.373500460,-0.011868239,0.219213354,9.716755708,0.032688833,-3.195333458
1403636697858555500,-0.356047167,0.097040306,0.298102236,8.482752250,0.049033250,-3.448671917
1403636697863555500,-0.386764962,0.007679449,0.240157305,8.221241583,-0.081722083,-2.925650583
1403636697868555500,-0.370009801,0.101927228,0.280648944,8.858673833,0.523021333,-3.040061500
1403636697873555500,-0.393048148,-0.013264502,0.269478837,8.180380542,-0.572054583,-3.538566208
1403636697878555500,-0.364424748,0.062133721,0.194080613,8.049625208,0.245166250,-2.247357292
1403636697883555500,-0.367217275,-0.070511302,0.234572251,10.002783000,-0.931631750,-3.710182583
1403636697888555500,-0.351160246,0.013264502,0.173834793,6.880999417,0.751843167,-2.729517583
1403636697893555500,-0.353254641,-0.048171087,0.258308729,10.468598875,-0.514849125,-2.909306167
1403636697898555500,-0.360235958,0.004886922,0.205250720,6.938204875,0.580226792,-3.571255042
1403636697903555500,-0.346273324,-0.016755161,0.288328392,10.043644042,0.000000000,-3.652977125
1403636697908555500,-0.355349036,0.023038346,0.248534885,8.531785500,0.302371708,-2.108429750
1403636697913555500,-0.335801348,0.041887902,0.303687290,9.357178542,0.016344417,-4.323098208
1403636697918555500,-0.347669587,0.010471976,0.252025544,8.548129917,-0.057205458,-2.271873917
1403636697923555500,-0.322536846,0.078190750,0.269478837,9.349006333,-0.179788583,-2.394457042
1403636697928555500,-0.323933109,0.024434610,0.271573232,7.820803375,-0.204305208,-3.906315583
1403636697933555500,-0.289724656,0.053058009,0.248534885,8.678885250,0.098066500,-3.048233708
1403636697938555500,-0.307876080,-0.003490659,0.259006861,8.629852000,0.024516625,-1.904124542
1403636697943555500,-0.304385422,0.037699112,0.233175988,8.744262917,0.637432250,-4.617297708
1403636697948555500,-0.316253660,-0.027925268,0.261101256,7.575637125,0.130755333,-2.320907167
1403636697953555500,-0.313461134,0.066322512,0.233874120,10.296982500,0.351404958,-2.010363250
1403636697958555500,-0.304385422,-0.031415927,0.282045207,7.428537375,-0.220649625,-3.260711125
1403636697963555500,-0.293913446,0.080285146,0.242949832,9.684066875,-0.343232750,-2.941995000
1403636697968555500,-0.267384441,-0.026529005,0.289724656,8.564474333,-0.514849125,-3.947176625
1403636697973555500,-0.258308729,0.085870199,0.215024564,8.343824708,0.555710167,-2.770378625
1403636697978555500,-0.248534885,-0.009075712,0.261799388,9.062979042,-0.155271958,-2.361768208
1403636697983555500,-0.275063890,0.061435590,0.213628300,8.262102625,0.392266000,-3.023717083
1403636697988555500,-0.276460154,-0.052359878,0.222704013,8.670713042,0.416782625,-4.143309625
1403636697993555500,-0.279950812,0.032812190,0.182212374,7.297782042,-0.147099750,-1.626269458
1403636697998555500,-0.272969495,-0.060737458,0.210137642,10.869037083,0.343232750,-3.669321542
1403636698003555500,-0.273667627,-0.027227136,0.168249740,7.068960208,-0.514849125,-2.974683833
1403636698008555500,-0.249233017,-0.026529005,0.206646983,9.234595417,-0.065377667,-4.045243125
1403636698013555500,-0.245044227,0.008377580,0.190589954,7.714564667,0.196133000,-1.846919083
1403636698018555500,-0.223402144,-0.002792527,0.209439510,10.852692667,-0.416782625,-3.824593500
1403636698023555500,-0.215722696,0.045378561,0.198967535,8.433719000,0.024516625,-2.361768208
1403636698028555500,-0.221307749,-0.018151424,0.193382481,10.166227167,1.046042667,-2.852100708
1403636698033555500,-0.242251700,0.065624380,0.182212374,7.616498167,-0.089894292,-2.263701708
1403636698038555500,-0.254818071,0.079587014,0.157777764,10.615698625,0.122583125,-5.622479333
1403636698043555500,-0.252025544,0.033510322,0.145211394,7.256921000,0.049033250,-0.890770708
1403636698048555500,-0.226892803,0.122173048,0.137531945,10.574837583,-0.416782625,-4.527403417
1403636698053555500,-0.234572251,0.041887902,0.138928208,7.714564667,0.147099750,-3.121783583
1403636698058555500,-0.212232037,0.166853476,0.152890842,9.291800875,-0.024516625,-3.277055542
1403636698063555500,-0.219911486,0.041887902,0.201760062,8.074141833,-0.016344417,-2.933822792
1403636698068555500,-0.196175008,0.167551608,0.232477856,7.992419750,0.065377667,-3.015544875
1403636698073555500,-0.205948852,-0.018849556,0.252723676,7.902525458,-0.024516625,-3.293399958
1403636698078555500,-0.189193691,0.125663706,0.227590934,8.801468375,-0.416782625,-2.484351333
1403636698083555500,-0.185703032,-0.077492619,0.223402144,10.280638083,-0.760015375,-3.440499708
1403636698088555500,-0.164759081,0.060039326,0.179419847,7.657359208,0.212477417,-1.912296750
1403636698093555500,-0.158475896,-0.097738438,0.187099296,9.283628667,-0.653776667,-3.023717083
1403636698098555500,-0.160570291,0.021642083,0.132645023,8.049625208,0.809048625,-3.301572167
